x,y,x-displacement,y-displacement
45.2003,10.2814,0.005439929411764702,-0.018608962076470587
45.5191,10.2814,0.004566729411764697,-0.017128362076470588
45.8378,10.2814,0.0034669294117646993,-0.015405062076470587
46.1566,10.2814,0.0022671294117646984,-0.013554362076470587
46.4754,10.2814,0.0010599294117646998,-0.011731162076470588
46.7941,10.2814,-9.217058823529634e-05,-0.010074462076470588
47.1129,10.2814,-0.0011259705882352977,-0.008696862076470588
47.4316,10.2814,-0.001445570588235301,-0.007626782076470589
47.7504,10.2814,-0.002028870588235303,-0.007012392076470588
48.0692,10.2814,-0.002298470588235301,-0.0066451120764705884
48.3879,10.2814,-0.0022609705882352983,-0.006357772076470588
48.7067,10.2814,-0.002016670588235299,-0.005908092076470589
49.0254,10.2814,-0.0017417705882352974,-0.005034092076470589
49.3442,10.2814,-0.0015447705882353016,-0.0036081820764705887
49.6629,10.2814,-0.0014410705882352964,-0.0016883320764705888
49.9817,10.2814,-0.0013287705882353007,0.0004622379235294115
50.3005,10.2814,-0.0010588705882352972,0.0024735569235294114
50.6192,10.2814,-0.0005371705882352973,0.004031377923529412
50.938,10.2814,0.00019872941176470038,0.005011517923529411
51.2567,10.2814,0.0009739294117646971,0.005518147923529412
51.5755,10.2814,0.0015389294117647,0.005774597923529411
51.8943,10.2814,0.0016830294117647013,0.005971937923529411
52.213,10.2814,0.0013217294117646994,0.006189837923529411
52.5318,10.2814,0.0005137294117647032,0.006399827923529411
52.8505,10.2814,-0.0005717705882353,0.006527627923529412
53.1693,10.2814,-0.0017125705882352973,0.006510047923529411
53.4881,10.2814,-0.002721470588235301,0.006308877923529412
53.8068,10.2814,-0.003516570588235301,0.005866497923529411
54.1256,10.2814,-0.0041248705882353,0.005082217923529411
54.4443,10.2814,-0.004635870588235301,0.0038555279235294115
54.7631,10.2814,-0.005149270588235298,0.002150409923529411
55.0819,10.2814,-0.0057114705882353005,5.669792352941145e-05
55.4006,10.2814,-0.006261170588235301,-0.0021926920764705885
55.7194,10.2814,-0.0066527705882353,-0.004294432076470589
56.0381,10.2814,-0.006751070588235299,-0.006011012076470588
56.3569,10.2814,-0.006497170588235301,-0.007256222076470588
56.6757,10.2814,-0.005947170588235299,-0.008079762076470588
56.9944,10.2814,-0.005268570588235301,-0.008603062076470588
57.3132,10.2814,-0.004680270588235301,-0.008961062076470587
57.6319,10.2814,-0.004353570588235298,-0.009247762076470588
57.9507,10.2814,-0.004342570588235301,-0.009492362076470588
58.2694,10.2814,-0.0045788705882352995,-0.009673262076470589
58.5882,10.2814,-0.004912670588235298,-0.009733162076470589
58.907,10.2814,-0.0051675705882353005,-0.009585862076470587
59.2257,10.2814,-0.0052201705882353,-0.009155762076470588
59.5445,10.2814,-0.005052170588235299,-0.008451562076470588
59.8632,10.2814,-0.004727070588235301,-0.007593212076470589
60.182,10.2814,-0.004336470588235299,-0.006770142076470588
60.5008,10.2814,-0.0039676705882353,-0.006163092076470589
60.8195,10.2814,-0.003671970588235301,-0.0058790820764705876
61.1383,10.2814,-0.0034846705882352995,-0.005874102076470588
61.457,10.2814,-0.0033588705882353007,-0.006052162076470588
61.7758,10.2814,-0.0032632705882352994,-0.006296292076470589
62.0946,10.2814,-0.002866070588235299,-0.007218812076470588
-30.6644,9.96268,-0.0100883705882353,-0.005485232076470588
-30.3456,9.96268,-0.010105070588235301,-0.005980122076470588
-30.0269,9.96268,-0.009996870588235299,-0.006179292076470588
-29.7081,9.96268,-0.009799970588235299,-0.006247972076470588
-29.3893,9.96268,-0.009558270588235301,-0.0062871620764705875
-29.0706,9.96268,-0.009277170588235299,-0.006262682076470589
-28.7518,9.96268,-0.008980370588235299,-0.006153702076470589
-28.4331,9.96268,-0.0086612705882353,-0.0059985620764705875
-28.1143,9.96268,-0.0082772705882353,-0.005883332076470588
-27.7955,9.96268,-0.007769270588235299,-0.005880622076470589
-27.4768,9.96268,-0.0070972705882353,-0.005999712076470588
-27.158,9.96268,-0.006266270588235298,-0.006173272076470589
-26.8393,9.96268,-0.005352170588235301,-0.006278482076470589
-26.5205,9.96268,-0.004480170588235299,-0.006200162076470589
-26.2017,9.96268,-0.0037469705882352995,-0.005903672076470589
-25.883,9.96268,-0.0031645705882352992,-0.0054645620764705895
-25.5642,9.96268,-0.002672370588235301,-0.005036202076470589
-25.2455,9.96268,-0.0021858705882353002,-0.004777362076470589
-24.9267,9.96268,-0.0016536705882352967,-0.004794892076470589
-24.6079,9.96268,-0.0010937705882353016,-0.005102212076470589
-24.2892,9.96268,-0.0005986705882352963,-0.005596702076470589
-23.9704,9.96268,-0.00026037058823529663,-0.0061314620764705875
-23.6517,9.96268,1.362941176469984e-05,-0.006806152076470588
